Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated Bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A,CTD Absolute Salinity [g/kg],CTD Conservative Temperature,CTD Density [kg/m^3],CTD Sigma [kg/m^3],Calculated pCO2 [lab conditions],Calculated pH [lab conditions]
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,4.0,1.0,2018-06-13 18:09:50+00:00,2283.007,1.0,2249.29,59.68038,-38.94156,3.0984,1.0,3.099,1.0,3.266669,1.0,3.266707,1.0,34.9265,34.9262,5.9773,1.0,7.40946,,,55.262,-1.12,4.0,,,,,,,,,,,,,,,,,,34.9305,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.094756932871114,2.914401143192901,1038.2493721119624,1038.2493721119624,,
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,5.0,1.0,2018-06-13 18:20:05+00:00,1825.745,1.0,1800.708,59.68037,-38.94156,3.5075,1.0,3.5077,1.0,3.284653,1.0,3.28469,1.0,34.9267,34.9269,5.9698,1.0,7.33555,,,55.262,-1.163,4.0,,,,,,,,,,,,,,,,,,34.9307,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.09489006851137,3.3596472842479073,1036.143311770791,1036.143311770791,,
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,6.0,1.0,2018-06-13 18:26:36+00:00,1521.686,1.0,1501.895,59.68036,-38.94156,3.3183,1.0,3.3185,1.0,3.249796,1.0,3.249878,1.0,34.861,34.8617,6.4999,1.0,7.37286,,,55.262,-1.0745,4.0,,,,,,,,,,,,,,,,,,34.8652,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.02894422618137,3.2010681147285096,1034.7470688123244,1034.7470688123244,,
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,7.0,1.0,2018-06-13 18:33:34+00:00,1217.221,1.0,1202.258,59.68038,-38.94156,3.2952,1.0,3.2951,1.0,3.234609,1.0,3.234679,1.0,34.8571,34.858,6.5551,1.0,7.37723,,,55.262,-1.1327,4.0,,,,,,,,,,,,,,,,,,34.8619,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.02505357224956,3.203789646679726,1033.3644680494294,1033.3644680494294,,
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,8.0,1.0,2018-06-13 18:38:22+00:00,1015.162,1.0,1003.164,59.68036,-38.94156,3.2961,1.0,3.2958,1.0,3.225976,1.0,3.226034,1.0,34.8564,34.8574,6.5798,1.0,7.3771,,,55.262,-1.1418,4.0,,,,,,,,,,,,,,,,,,34.8603,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.02432463497876,3.220836106451372,1032.44123229819,1032.44123229819,,
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,9.0,1.0,2018-06-13 18:44:35+00:00,759.188,1.0,750.675,59.68038,-38.94155,3.3917,1.0,3.3914,1.0,3.224335,1.0,3.2244,1.0,34.8686,34.8698,6.5884,1.0,7.35923,,,55.262,-1.1423,4.0,,,,,,,,,,,,,,,,,,34.8739,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.036565553592126,3.335326915528217,1031.265376102882,1031.265376102882,,
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,10.0,1.0,2018-06-13 18:50:43+00:00,505.427,1.0,500.064,59.68038,-38.94154,3.4616,1.0,3.4611,1.0,3.21974,1.0,3.219804,1.0,34.8739,34.8752,6.612,1.0,7.34641,,,55.262,-1.1699,4.0,,,,,,,,,,,,,,,,,,34.8778,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.04175668882033,3.4234377900140536,1030.091781859282,1030.091781859282,,
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,11.0,1.0,2018-06-13 18:57:29+00:00,201.604,1.0,199.611,59.68036,-38.94156,4.0263,1.0,4.0246,1.0,3.258738,1.0,3.258691,1.0,34.9018,34.9031,6.3806,1.0,7.24491,,,55.262,-1.0452,4.0,,,,,,,,,,,,,,,,,,34.9058,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.06950825143134,4.007018720512747,1028.645035841453,1028.645035841453,,
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,12.0,1.0,2018-06-13 19:02:24+00:00,60.748,1.0,60.168,59.68038,-38.94155,4.463,1.0,4.4627,1.0,3.289963,1.0,3.290064,1.0,34.8841,34.8856,6.7358,1.0,7.16997,,,55.262,-1.0783,4.0,,,,,,,,,,,,,,,,,,34.889,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.05128320364769,4.453968859505088,1027.9288473773797,1027.9288473773797,,
AR30-03,12,OSNAP CV4,59.6808333333333,-38.94,2018-06-13 17:00:29+00:00,12,*0000000000000100,2915.0,D:\Data\ar30-03012.hex,*0000000000000100,13.0,1.0,2018-06-13 19:05:27+00:00,5.351,1.0,5.3,59.68038,-38.94156,5.1388,1.0,5.1356,1.0,3.345915,1.0,3.345719,1.0,34.8559,34.8571,7.0665,1.0,7.05675,,,55.262,-1.0278,4.0,,,,,,,,,,,,,,,,,,34.8613,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.02248150700744,5.1320428221812895,1027.5719898365162,1027.5719898365162,,
AR30-03,13,Test Cast,59.7803333333333,-39.8268333333333,2018-06-14 20:15:22+00:00,13,*0000000000000100,,D:\Data\ar30-03013.hex,*0000000000000100,1.0,1.0,2018-06-14 20:22:42+00:00,133.523,1.0,132.223,59.78037,-39.82802,4.3351,1.0,4.337,1.0,3.282096,1.0,3.28245,1.0,34.8874,34.8896,6.7021,1.0,7.19187,,,55.262,-0.144,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.055331018489554,4.322000177440639,1028.2837485849277,1028.2837485849277,,
AR30-03,13,Test Cast,59.7803333333333,-39.8268333333333,2018-06-14 20:15:22+00:00,13,*0000000000000100,,D:\Data\ar30-03013.hex,*0000000000000100,2.0,1.0,2018-06-14 20:25:02+00:00,91.177,1.0,90.299,59.7804,-39.82841,4.4518,1.0,4.4505,1.0,3.290789,1.0,3.290834,1.0,34.8893,34.8911,6.697,1.0,7.17166,,,55.262,-0.2772,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.056894282564805,4.43998637020968,1028.075744174669,1028.075744174669,,
AR30-03,13,Test Cast,59.7803333333333,-39.8268333333333,2018-06-14 20:15:22+00:00,13,*0000000000000100,,D:\Data\ar30-03013.hex,*0000000000000100,3.0,1.0,2018-06-14 20:27:25+00:00,60.91,1.0,60.328,59.78044,-39.82886,4.8567,1.0,4.8537,1.0,3.325044,1.0,3.324918,1.0,34.8797,34.8814,6.7199,1.0,7.10305,,,55.262,-0.1871,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.04696458862961,4.845794834208005,1027.8815460670519,1027.8815460670519,,
AR30-03,13,Test Cast,59.7803333333333,-39.8268333333333,2018-06-14 20:15:22+00:00,13,*0000000000000100,,D:\Data\ar30-03013.hex,*0000000000000100,4.0,1.0,2018-06-14 20:29:45+00:00,30.56,1.0,30.27,59.78046,-39.8291,5.4127,1.0,5.4108,1.0,3.371925,1.0,3.37186,1.0,34.8566,34.8578,7.0179,1.0,7.01121,,,55.262,-0.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.02299464612126,5.40431988897374,1027.6560996367168,1027.6560996367168,,
AR30-03,13,Test Cast,59.7803333333333,-39.8268333333333,2018-06-14 20:15:22+00:00,13,*0000000000000100,,D:\Data\ar30-03013.hex,*0000000000000100,5.0,1.0,2018-06-14 20:31:31+00:00,15.64,1.0,15.492,59.78048,-39.82918,5.5427,1.0,5.5428,1.0,3.382757,1.0,3.382882,1.0,34.8535,34.8548,7.1627,1.0,6.98993,,,55.262,-0.5451,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.019983953352956,5.536430642035084,1027.568783260055,1027.568783260055,,
AR30-03,13,Test Cast,59.7803333333333,-39.8268333333333,2018-06-14 20:15:22+00:00,13,*0000000000000100,,D:\Data\ar30-03013.hex,*0000000000000100,6.0,1.0,2018-06-14 20:33:07+00:00,2.388,1.0,2.365,59.78046,-39.82924,6.0393,1.0,6.0418,1.0,3.426368,1.0,3.42673,1.0,34.8428,34.8444,7.0337,1.0,6.90966,,,55.262,-0.6414,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.009565965206455,6.035038464305287,1027.436975253893,1027.436975253893,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,1.0,1.0,2018-06-15 16:43:26+00:00,2794.205,1.0,2749.656,59.74695,-39.58566,1.3707,1.0,1.3713,1.0,3.131552,1.0,3.131589,1.0,34.8855,34.8853,6.5237,1.0,7.73867,,,55.262,-0.9385,4.0,,,,,,,,,,,,,,,,,,34.8886,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.053793699806484,1.1740830005509861,1040.7488476752749,1040.7488476752749,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,2.0,1.0,2018-06-15 16:46:17+00:00,2742.884,1.0,2699.474,59.74756,-39.5859,1.7326,1.0,1.7331,1.0,3.161104,1.0,3.161088,1.0,34.8854,34.8848,6.4635,1.0,7.66807,,,55.262,-0.984,4.0,,,,,,,,,,,,,,,,,,34.888,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.0534947454381,1.532722132108278,1040.4675297544693,1040.4675297544693,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,3.0,1.0,2018-06-15 16:51:34+00:00,2539.977,1.0,2500.955,59.74798,-39.58618,2.4147,1.0,2.4155,1.0,3.21416,1.0,3.214174,1.0,34.8994,34.8988,6.258,1.0,7.53731,,,55.262,-0.9321,4.0,,,,,,,,,,,,,,,,,,34.9028,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.06756455364416,2.2196504001001522,1039.474890737881,1039.474890737881,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,4.0,1.0,2018-06-15 16:58:47+00:00,2280.647,1.0,2246.966,59.74756,-39.58628,2.9692,1.0,2.97,1.0,3.254021,1.0,3.254084,1.0,34.913,34.9129,6.0878,1.0,7.43375,,,55.262,-0.995,4.0,,,,,,,,,,,,,,,,,,34.9166,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.08130790270386,2.788037744287634,1038.247644172248,1038.247644172248,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,5.0,1.0,2018-06-15 17:34:07+00:00,1825.831,1.0,1800.783,59.75225,-39.58702,3.4845,1.0,3.4849,1.0,3.282539,1.0,3.282595,1.0,34.9258,34.9261,5.9672,1.0,7.33971,,,55.262,-1.0693,4.0,,,,,,,,,,,,,,,,,,34.9303,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.09403533979281,3.3370906319146107,1036.1463096622276,1036.1463096622276,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,6.0,1.0,2018-06-15 17:40:44+00:00,1519.442,1.0,1499.68,59.75224,-39.58717,3.4891,1.0,3.4893,1.0,3.267357,1.0,3.267445,1.0,34.8907,34.8915,6.2495,1.0,7.34064,,,55.262,-1.0681,4.0,,,,,,,,,,,,,,,,,,34.8945,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.058835821464434,3.369547273784095,1034.7372501635666,1034.7372501635666,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,7.0,1.0,2018-06-15 17:47:25+00:00,1215.297,1.0,1200.356,59.75224,-39.58724,3.3686,1.0,3.3688,1.0,3.241712,1.0,3.241801,1.0,34.8651,34.866,6.4753,1.0,7.36357,,,55.262,-1.0452,4.0,,,,,,,,,,,,,,,,,,34.8696,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.033089462264165,3.2766377577679795,1033.3526839088547,1033.3526839088547,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,8.0,1.0,2018-06-15 17:52:24+00:00,1012.262,1.0,1000.3,59.7522,-39.58736,3.3956,1.0,3.3957,1.0,3.235654,1.0,3.23575,1.0,34.8681,34.8692,6.5245,1.0,7.35856,,,55.262,-1.0764,4.0,,,,,,,,,,,,,,,,,,34.8717,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.03613126665954,3.319743622652611,1032.4250820555624,1032.4250820555624,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,9.0,1.0,2018-06-15 17:58:36+00:00,760.763,1.0,752.225,59.75214,-39.58761,3.4761,1.0,3.476,1.0,3.232658,1.0,3.232754,1.0,34.8777,34.879,6.5292,1.0,7.34361,,,55.262,-1.0546,4.0,,,,,,,,,,,,,,,,,,34.8814,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.04576407279657,3.4190146042465965,1031.269992777109,1031.269992777109,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,10.0,1.0,2018-06-15 18:04:25+00:00,505.815,1.0,500.444,59.75202,-39.58796,3.5811,1.0,3.5807,1.0,3.231453,1.0,3.231537,1.0,34.8867,34.8881,6.542,1.0,7.32438,,,55.262,-1.0422,4.0,,,,,,,,,,,,,,,,,,34.8894,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.054665199656284,3.542220093141136,1030.0904312293012,1030.0904312293012,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,11.0,1.0,2018-06-15 18:11:14+00:00,205.727,1.0,203.689,59.75182,-39.58841,3.9916,1.0,3.9906,1.0,3.255486,1.0,3.255533,1.0,34.8978,34.8995,6.4962,1.0,7.25117,,,55.262,-1.0585,4.0,,,,,,,,,,,,,,,,,,34.9026,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.06569763086077,3.972503141541022,1028.664913874521,1028.664913874521,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,12.0,1.0,2018-06-15 18:14:07+00:00,130.107,1.0,128.842,59.75174,-39.58858,4.3413,1.0,4.3414,1.0,3.282612,1.0,3.282745,1.0,34.8888,34.8903,6.7064,1.0,7.19073,,,55.262,-0.9589,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.05637706431807,4.3275291603682025,1028.2681445741766,1028.2681445741766,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,13.0,1.0,2018-06-15 18:16:26+00:00,90.5,1.0,89.629,59.7517,-39.58868,4.5594,1.0,4.5592,1.0,3.300889,1.0,3.300997,1.0,34.8946,34.896,6.6689,1.0,7.15294,,,55.262,-1.0452,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.062015465636584,4.547946638993074,1028.0644551029638,1028.0644551029638,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,14.0,1.0,2018-06-15 18:19:07+00:00,59.68,1.0,59.11,59.7516,-39.58887,4.8394,1.0,4.8386,1.0,3.323764,1.0,3.323829,1.0,34.8836,34.8852,6.734,1.0,7.10579,,,55.262,-1.0328,4.0,,,,,,,,,,,,,,,,,,34.8877,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.0508211040727,4.829667395478019,1027.8807706590646,1027.8807706590646,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,15.0,1.0,2018-06-15 18:21:03+00:00,29.832,1.0,29.55,59.75157,-39.589,5.284,1.0,5.2849,1.0,3.360467,1.0,3.360652,1.0,34.8593,34.8605,7.0419,1.0,7.0324,,,55.262,-1.0494,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0256941336203,5.2771828948154,1027.6702575556956,1027.6702575556956,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,16.0,1.0,2018-06-15 18:22:49+00:00,15.126,1.0,14.983,59.75152,-39.58909,5.4346,1.0,5.4339,1.0,3.373087,1.0,3.373147,1.0,34.8553,34.8566,7.1844,1.0,7.00765,,,55.262,-1.0521,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0217995893358,5.428052344240626,1027.5810964217928,1027.5810964217928,,
AR30-03,14,OSNAP CAB,59.7431666666667,-39.5841666666667,2018-06-15 15:52:39+00:00,14,*0000000000000100,2763.0,D:\Data\ar30-03014.hex,*0000000000000100,17.0,1.0,2018-06-15 18:24:39+00:00,5.078,1.0,5.031,59.75142,-39.58924,5.8794,1.0,5.8795,1.0,3.411978,1.0,3.412177,1.0,34.8434,34.8455,7.1238,1.0,6.93547,,,55.262,-1.0436,4.0,,,,,,,,,,,,,,,,,,34.8458,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.01039978699051,5.873827907417307,1027.470534699777,1027.470534699777,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,1.0,1.0,2018-06-16 14:48:08+00:00,2844.494,1.0,2798.825,59.7181,-39.33948,1.4084,1.0,1.4093,1.0,3.136897,1.0,3.136935,1.0,34.8874,34.8869,6.5029,1.0,7.73116,,,55.262,-0.9887,4.0,,,6.939,1.0,1.0,,,,,,,,,,,,,34.892,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.05552855792198,1.2064235627070636,1040.9683730411032,1040.9683730411032,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,2.0,1.0,2018-06-16 15:00:18+00:00,2231.765,1.0,2199.061,59.71779,-39.33895,3.0972,1.0,3.0976,1.0,3.264193,1.0,3.26421,1.0,34.9224,34.9222,6.0148,1.0,7.40989,,,55.262,-0.9909,4.0,,,6.394,1.0,1.0,,,,,,,,,,,,,34.9274,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.09065696156192,2.918080798591617,1038.0178125119392,1038.0178125119392,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,3.0,1.0,2018-06-16 15:24:28+00:00,1822.059,1.0,1797.083,59.71676,-39.33744,3.504,1.0,3.5046,1.0,3.283918,1.0,3.284014,1.0,34.9235,34.9239,5.9762,1.0,7.33634,,,55.262,-0.9862,4.0,,,6.274,1.0,1.0,,,,,,,,,,,,,34.9272,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.09177247421889,3.356775174349319,1036.1247968715356,1036.1247968715356,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,4.0,1.0,2018-06-16 15:31:19+00:00,1520.71,1.0,1500.931,59.71642,-39.3369,3.3392,1.0,3.3394,1.0,3.251983,1.0,3.252057,1.0,34.8654,34.8661,6.4495,1.0,7.36885,,,55.262,-1.0256,4.0,,,6.821,1.0,1.0,,,,,,,,,,,,,34.8705,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.03336481467948,3.2217360989530994,1034.7433063524136,1034.7433063524136,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,5.0,1.0,2018-06-16 15:41:36+00:00,1013.828,1.0,1001.847,59.71584,-39.33596,3.3018,1.0,3.3014,1.0,3.226533,1.0,3.226593,1.0,34.8577,34.8588,6.5647,1.0,7.37599,,,55.262,-0.9917,4.0,,,6.917,1.0,1.0,,,,,,,,,,,,,34.8617,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.02568124243802,3.2265259826714643,1032.4355081046695,1032.4355081046695,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,6.0,1.0,2018-06-16 15:47:52+00:00,763.031,1.0,754.465,59.71546,-39.33542,3.3858,1.0,3.3855,1.0,3.223921,1.0,3.224004,1.0,34.868,34.8693,6.5877,1.0,7.36034,,,55.262,-1.0005,4.0,,,6.932,1.0,1.0,,,,,,,,,,,,,34.8727,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.03601774927045,3.3291832842713016,1031.2833009570086,1031.2833009570086,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,7.0,1.0,2018-06-16 15:56:14+00:00,356.354,1.0,352.698,59.71532,-39.33516,3.5529,1.0,3.5526,1.0,3.221538,1.0,3.221642,1.0,34.8784,34.88,6.6191,1.0,7.32982,,,55.262,-1.0436,4.0,,,6.943,1.0,1.0,,,,,,,,,,,,,34.8818,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.046289786388336,3.5250480833206908,1029.395530174997,1029.395530174997,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,8.0,1.0,2018-06-16 16:01:36+00:00,182.089,1.0,180.297,59.71542,-39.33535,3.9619,1.0,3.9613,1.0,3.251326,1.0,3.25139,1.0,34.8928,34.8942,6.5387,1.0,7.25664,,,55.262,-1.0228,4.0,,,6.853,1.0,1.0,,,,,,,,,,,,,34.8951,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.060466760705566,3.944826494393573,1028.5543426610507,1028.5543426610507,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,9.0,1.0,2018-06-16 16:04:17+00:00,131.037,1.0,129.763,59.71546,-39.3354,4.1052,1.0,4.1049,1.0,3.260691,1.0,3.260797,1.0,34.8794,34.881,6.753,1.0,7.2322,,,55.262,-1.0361,4.0,,,7.083,1.0,1.0,,,,,,,,,,,,,34.8814,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.04698623531356,4.091741960020596,1028.2911288843811,1028.2911288843811,,
AR30-03,15,FLMB,59.7175,-39.3385,2018-06-16 13:54:45+00:00,15,*0000000000000100,2825.0,D:\Data\ar30-03015.hex,*0000000000000100,10.0,1.0,2018-06-16 16:04:30+00:00,131.976,1.0,130.693,59.71546,-39.33539,4.1028,1.0,4.1025,1.0,3.260539,1.0,3.260642,1.0,34.8796,34.8812,6.7613,1.0,7.23261,,,55.262,-1.0361,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.047189932135964,4.089277459884887,1028.2959104546846,1028.2959104546846,,
